./data/train-jpg/train_153.jpg,clear primary
./data/train-jpg/train_154.jpg,clear primary
./data/train-jpg/train_155.jpg,clear primary
./data/train-jpg/train_156.jpg,clear primary water
./data/train-jpg/train_157.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_158.jpg,agriculture clear primary water
./data/train-jpg/train_159.jpg,agriculture clear primary road
./data/train-jpg/train_160.jpg,partly_cloudy primary
./data/train-jpg/train_161.jpg,partly_cloudy primary
./data/train-jpg/train_162.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_163.jpg,clear primary
./data/train-jpg/train_164.jpg,clear primary
./data/train-jpg/train_165.jpg,clear primary water
./data/train-jpg/train_166.jpg,clear primary road selective_logging water
./data/train-jpg/train_167.jpg,agriculture habitation partly_cloudy primary road
./data/train-jpg/train_168.jpg,cloudy
./data/train-jpg/train_169.jpg,agriculture clear primary road
./data/train-jpg/train_170.jpg,clear primary water
./data/train-jpg/train_171.jpg,agriculture clear primary road
./data/train-jpg/train_172.jpg,agriculture clear primary road
./data/train-jpg/train_173.jpg,clear cultivation primary
./data/train-jpg/train_174.jpg,cloudy
./data/train-jpg/train_175.jpg,clear primary
./data/train-jpg/train_176.jpg,clear primary
./data/train-jpg/train_177.jpg,agriculture clear primary road water
./data/train-jpg/train_178.jpg,clear primary
./data/train-jpg/train_179.jpg,cloudy
./data/train-jpg/train_180.jpg,haze primary
./data/train-jpg/train_181.jpg,clear primary
./data/train-jpg/train_182.jpg,partly_cloudy primary
./data/train-jpg/train_183.jpg,clear primary
./data/train-jpg/train_184.jpg,partly_cloudy primary
./data/train-jpg/train_185.jpg,agriculture artisinal_mine clear cultivation habitation primary road water
./data/train-jpg/train_186.jpg,clear primary road water
./data/train-jpg/train_187.jpg,artisinal_mine clear primary road
./data/train-jpg/train_188.jpg,clear primary water
./data/train-jpg/train_189.jpg,clear primary road water
./data/train-jpg/train_190.jpg,clear primary
./data/train-jpg/train_191.jpg,partly_cloudy primary
./data/train-jpg/train_192.jpg,blow_down clear primary
./data/train-jpg/train_193.jpg,partly_cloudy primary
./data/train-jpg/train_194.jpg,partly_cloudy primary
./data/train-jpg/train_195.jpg,agriculture clear primary road
./data/train-jpg/train_196.jpg,haze primary
./data/train-jpg/train_197.jpg,agriculture clear primary road
./data/train-jpg/train_198.jpg,clear primary
./data/train-jpg/train_199.jpg,agriculture clear cultivation primary
./data/train-jpg/train_200.jpg,clear primary
./data/train-jpg/train_201.jpg,clear primary
./data/train-jpg/train_202.jpg,clear habitation road
./data/train-jpg/train_203.jpg,cloudy
./data/train-jpg/train_204.jpg,clear primary
./data/train-jpg/train_205.jpg,agriculture clear cultivation primary
./data/train-jpg/train_206.jpg,partly_cloudy primary
./data/train-jpg/train_207.jpg,bare_ground clear primary road
./data/train-jpg/train_208.jpg,clear primary
./data/train-jpg/train_209.jpg,agriculture clear primary road
./data/train-jpg/train_210.jpg,partly_cloudy primary
./data/train-jpg/train_211.jpg,clear habitation primary road
./data/train-jpg/train_212.jpg,partly_cloudy primary
./data/train-jpg/train_213.jpg,agriculture clear primary road water
./data/train-jpg/train_214.jpg,clear primary
./data/train-jpg/train_215.jpg,haze primary water
./data/train-jpg/train_216.jpg,agriculture clear primary road
./data/train-jpg/train_217.jpg,bare_ground clear primary
./data/train-jpg/train_218.jpg,agriculture clear cultivation habitation primary road
./data/train-jpg/train_219.jpg,clear primary
./data/train-jpg/train_220.jpg,partly_cloudy primary
./data/train-jpg/train_221.jpg,clear primary
./data/train-jpg/train_222.jpg,agriculture clear cultivation habitation primary road water
./data/train-jpg/train_223.jpg,clear primary
./data/train-jpg/train_224.jpg,agriculture clear primary
./data/train-jpg/train_225.jpg,agriculture clear cultivation habitation primary road
./data/train-jpg/train_226.jpg,cloudy
./data/train-jpg/train_227.jpg,agriculture clear cultivation primary
./data/train-jpg/train_228.jpg,agriculture haze primary road water
./data/train-jpg/train_229.jpg,agriculture clear cultivation primary
./data/train-jpg/train_230.jpg,agriculture bare_ground habitation partly_cloudy primary road
./data/train-jpg/train_231.jpg,partly_cloudy primary
./data/train-jpg/train_232.jpg,clear primary
./data/train-jpg/train_233.jpg,clear primary water
./data/train-jpg/train_234.jpg,cloudy
./data/train-jpg/train_235.jpg,clear primary
./data/train-jpg/train_236.jpg,clear primary
./data/train-jpg/train_237.jpg,artisinal_mine clear primary road water
./data/train-jpg/train_238.jpg,clear primary
./data/train-jpg/train_239.jpg,bare_ground clear primary water
./data/train-jpg/train_240.jpg,agriculture clear primary road
./data/train-jpg/train_241.jpg,agriculture haze primary road
./data/train-jpg/train_242.jpg,clear primary
./data/train-jpg/train_243.jpg,clear primary
./data/train-jpg/train_244.jpg,clear primary
./data/train-jpg/train_245.jpg,clear primary blooming
./data/train-jpg/train_246.jpg,clear primary
./data/train-jpg/train_247.jpg,agriculture clear cultivation habitation primary road selective_logging
./data/train-jpg/train_248.jpg,haze primary
./data/train-jpg/train_249.jpg,partly_cloudy primary
./data/train-jpg/train_250.jpg,clear primary
./data/train-jpg/train_251.jpg,clear primary
./data/train-jpg/train_252.jpg,clear habitation primary
./data/train-jpg/train_253.jpg,agriculture clear habitation primary road
./data/train-jpg/train_254.jpg,clear primary
./data/train-jpg/train_255.jpg,agriculture clear habitation primary road
./data/train-jpg/train_256.jpg,agriculture clear cultivation primary
./data/train-jpg/train_257.jpg,cloudy
./data/train-jpg/train_258.jpg,clear habitation primary road
./data/train-jpg/train_259.jpg,partly_cloudy primary
./data/train-jpg/train_260.jpg,clear primary road water
./data/train-jpg/train_261.jpg,agriculture clear primary
./data/train-jpg/train_262.jpg,clear cultivation primary
./data/train-jpg/train_263.jpg,agriculture clear primary
./data/train-jpg/train_264.jpg,clear primary
./data/train-jpg/train_265.jpg,partly_cloudy primary
./data/train-jpg/train_266.jpg,clear cultivation habitation primary
./data/train-jpg/train_267.jpg,partly_cloudy primary
./data/train-jpg/train_268.jpg,agriculture clear habitation primary road
./data/train-jpg/train_269.jpg,clear primary
./data/train-jpg/train_270.jpg,agriculture clear primary road
./data/train-jpg/train_271.jpg,clear primary
./data/train-jpg/train_272.jpg,agriculture clear primary road
./data/train-jpg/train_273.jpg,clear water
./data/train-jpg/train_274.jpg,artisinal_mine clear primary road water
./data/train-jpg/train_275.jpg,clear primary
./data/train-jpg/train_276.jpg,partly_cloudy primary
./data/train-jpg/train_277.jpg,clear primary
./data/train-jpg/train_278.jpg,clear primary
./data/train-jpg/train_279.jpg,clear cultivation primary
./data/train-jpg/train_280.jpg,partly_cloudy primary
./data/train-jpg/train_281.jpg,clear primary selective_logging
./data/train-jpg/train_282.jpg,partly_cloudy primary
./data/train-jpg/train_283.jpg,partly_cloudy primary water
./data/train-jpg/train_284.jpg,cloudy
./data/train-jpg/train_285.jpg,cloudy
./data/train-jpg/train_286.jpg,agriculture artisinal_mine clear primary water
./data/train-jpg/train_287.jpg,partly_cloudy primary
./data/train-jpg/train_288.jpg,clear primary water
./data/train-jpg/train_289.jpg,clear primary
./data/train-jpg/train_290.jpg,clear water
./data/train-jpg/train_291.jpg,agriculture clear primary road
./data/train-jpg/train_292.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_293.jpg,clear primary water
./data/train-jpg/train_294.jpg,clear primary road
./data/train-jpg/train_295.jpg,clear primary water
./data/train-jpg/train_296.jpg,clear primary
./data/train-jpg/train_297.jpg,agriculture clear cultivation primary
./data/train-jpg/train_298.jpg,agriculture bare_ground clear cultivation habitation primary
./data/train-jpg/train_299.jpg,clear primary
./data/train-jpg/train_300.jpg,clear primary
./data/train-jpg/train_301.jpg,agriculture clear primary road water
./data/train-jpg/train_302.jpg,cloudy
./data/train-jpg/train_303.jpg,agriculture clear primary
./data/train-jpg/train_304.jpg,agriculture clear primary
./data/train-jpg/train_305.jpg,partly_cloudy primary
./data/train-jpg/train_306.jpg,partly_cloudy primary
./data/train-jpg/train_307.jpg,clear primary
./data/train-jpg/train_308.jpg,agriculture cultivation partly_cloudy primary road water
./data/train-jpg/train_309.jpg,agriculture clear primary water
./data/train-jpg/train_310.jpg,clear primary
./data/train-jpg/train_311.jpg,agriculture clear habitation primary road
./data/train-jpg/train_312.jpg,partly_cloudy primary
./data/train-jpg/train_313.jpg,clear primary water
./data/train-jpg/train_314.jpg,agriculture clear primary road
./data/train-jpg/train_315.jpg,agriculture haze primary road
./data/train-jpg/train_316.jpg,agriculture clear primary
./data/train-jpg/train_317.jpg,clear primary
./data/train-jpg/train_318.jpg,clear primary
./data/train-jpg/train_319.jpg,bare_ground clear road
./data/train-jpg/train_320.jpg,partly_cloudy primary
./data/train-jpg/train_321.jpg,clear primary water
./data/train-jpg/train_322.jpg,clear primary road water
./data/train-jpg/train_323.jpg,partly_cloudy primary
./data/train-jpg/train_324.jpg,agriculture clear primary water
./data/train-jpg/train_325.jpg,haze primary
./data/train-jpg/train_326.jpg,agriculture clear primary
./data/train-jpg/train_327.jpg,clear primary
./data/train-jpg/train_328.jpg,agriculture partly_cloudy primary road
./data/train-jpg/train_329.jpg,clear primary road water
./data/train-jpg/train_330.jpg,agriculture clear primary water
./data/train-jpg/train_331.jpg,partly_cloudy primary
./data/train-jpg/train_332.jpg,haze primary
./data/train-jpg/train_333.jpg,agriculture clear primary road
./data/train-jpg/train_334.jpg,partly_cloudy primary road water
./data/train-jpg/train_335.jpg,clear primary
./data/train-jpg/train_336.jpg,clear primary
./data/train-jpg/train_337.jpg,cloudy
./data/train-jpg/train_338.jpg,agriculture clear primary
./data/train-jpg/train_339.jpg,clear primary
./data/train-jpg/train_340.jpg,partly_cloudy road water
./data/train-jpg/train_341.jpg,haze primary
./data/train-jpg/train_342.jpg,agriculture partly_cloudy primary road
./data/train-jpg/train_343.jpg,cloudy
./data/train-jpg/train_344.jpg,clear primary
./data/train-jpg/train_345.jpg,agriculture clear primary
./data/train-jpg/train_346.jpg,clear primary
./data/train-jpg/train_347.jpg,partly_cloudy primary road water
./data/train-jpg/train_348.jpg,clear primary
./data/train-jpg/train_349.jpg,agriculture clear primary
./data/train-jpg/train_350.jpg,agriculture clear primary road
./data/train-jpg/train_351.jpg,agriculture haze primary road
./data/train-jpg/train_352.jpg,cloudy
./data/train-jpg/train_353.jpg,agriculture habitation partly_cloudy primary road
./data/train-jpg/train_354.jpg,clear primary
./data/train-jpg/train_355.jpg,clear primary
./data/train-jpg/train_356.jpg,clear primary
./data/train-jpg/train_357.jpg,clear primary
./data/train-jpg/train_358.jpg,agriculture clear cultivation primary
./data/train-jpg/train_359.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_360.jpg,haze primary
./data/train-jpg/train_361.jpg,agriculture partly_cloudy primary road
./data/train-jpg/train_362.jpg,clear primary water
./data/train-jpg/train_363.jpg,haze primary water
./data/train-jpg/train_364.jpg,clear primary
./data/train-jpg/train_365.jpg,partly_cloudy primary
./data/train-jpg/train_366.jpg,clear primary water
./data/train-jpg/train_367.jpg,haze primary
./data/train-jpg/train_368.jpg,clear primary
./data/train-jpg/train_369.jpg,agriculture clear cultivation habitation primary
./data/train-jpg/train_370.jpg,agriculture clear habitation primary road
./data/train-jpg/train_371.jpg,clear primary
./data/train-jpg/train_372.jpg,clear primary
./data/train-jpg/train_373.jpg,clear primary
./data/train-jpg/train_374.jpg,agriculture clear primary
./data/train-jpg/train_375.jpg,clear primary
./data/train-jpg/train_376.jpg,clear primary
./data/train-jpg/train_377.jpg,partly_cloudy primary
./data/train-jpg/train_378.jpg,clear primary
./data/train-jpg/train_379.jpg,agriculture clear primary road
./data/train-jpg/train_380.jpg,clear primary
./data/train-jpg/train_381.jpg,agriculture clear cultivation habitation primary road
./data/train-jpg/train_382.jpg,clear primary
./data/train-jpg/train_383.jpg,clear primary
./data/train-jpg/train_384.jpg,partly_cloudy primary
./data/train-jpg/train_385.jpg,agriculture cultivation habitation partly_cloudy primary road
./data/train-jpg/train_386.jpg,clear primary road water
./data/train-jpg/train_387.jpg,clear primary
./data/train-jpg/train_388.jpg,agriculture haze primary
./data/train-jpg/train_389.jpg,agriculture clear primary road
./data/train-jpg/train_390.jpg,agriculture clear primary road
./data/train-jpg/train_391.jpg,agriculture clear primary road water
./data/train-jpg/train_392.jpg,agriculture clear primary
./data/train-jpg/train_393.jpg,agriculture clear primary road
./data/train-jpg/train_394.jpg,blooming clear primary
./data/train-jpg/train_395.jpg,partly_cloudy primary
./data/train-jpg/train_396.jpg,cloudy
./data/train-jpg/train_397.jpg,clear primary
./data/train-jpg/train_398.jpg,clear primary
./data/train-jpg/train_399.jpg,clear primary
./data/train-jpg/train_400.jpg,agriculture partly_cloudy primary water
./data/train-jpg/train_401.jpg,clear primary
./data/train-jpg/train_402.jpg,partly_cloudy primary selective_logging
./data/train-jpg/train_403.jpg,agriculture clear habitation primary
./data/train-jpg/train_404.jpg,clear primary
./data/train-jpg/train_405.jpg,agriculture clear primary road
./data/train-jpg/train_406.jpg,agriculture haze primary water
./data/train-jpg/train_407.jpg,clear primary
./data/train-jpg/train_408.jpg,blooming clear primary
./data/train-jpg/train_409.jpg,partly_cloudy primary
./data/train-jpg/train_410.jpg,clear primary
./data/train-jpg/train_411.jpg,agriculture clear primary road water
./data/train-jpg/train_412.jpg,clear water
./data/train-jpg/train_413.jpg,cloudy
./data/train-jpg/train_414.jpg,haze primary
./data/train-jpg/train_415.jpg,clear primary
./data/train-jpg/train_416.jpg,clear habitation primary road water
./data/train-jpg/train_417.jpg,haze primary
./data/train-jpg/train_418.jpg,bare_ground clear primary water
./data/train-jpg/train_419.jpg,agriculture clear habitation primary road
./data/train-jpg/train_420.jpg,bare_ground clear primary road
./data/train-jpg/train_421.jpg,agriculture clear primary water
./data/train-jpg/train_422.jpg,clear primary
./data/train-jpg/train_423.jpg,clear primary
./data/train-jpg/train_424.jpg,clear primary
./data/train-jpg/train_425.jpg,clear habitation road
./data/train-jpg/train_426.jpg,haze primary water
./data/train-jpg/train_427.jpg,clear primary
./data/train-jpg/train_428.jpg,clear primary
./data/train-jpg/train_429.jpg,clear primary
./data/train-jpg/train_430.jpg,agriculture blooming clear cultivation primary
./data/train-jpg/train_431.jpg,clear primary
./data/train-jpg/train_432.jpg,haze primary
./data/train-jpg/train_433.jpg,clear primary
./data/train-jpg/train_434.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_435.jpg,bare_ground clear primary
./data/train-jpg/train_436.jpg,clear primary
./data/train-jpg/train_437.jpg,cloudy
./data/train-jpg/train_438.jpg,clear primary
./data/train-jpg/train_439.jpg,clear primary
./data/train-jpg/train_440.jpg,partly_cloudy primary
./data/train-jpg/train_441.jpg,agriculture partly_cloudy primary road water
./data/train-jpg/train_442.jpg,agriculture clear primary water
./data/train-jpg/train_443.jpg,clear primary
./data/train-jpg/train_444.jpg,clear primary road
./data/train-jpg/train_445.jpg,cultivation partly_cloudy primary water
./data/train-jpg/train_446.jpg,clear primary
./data/train-jpg/train_447.jpg,clear primary
./data/train-jpg/train_448.jpg,agriculture artisinal_mine clear primary road water
./data/train-jpg/train_449.jpg,clear primary
./data/train-jpg/train_450.jpg,clear primary water
./data/train-jpg/train_451.jpg,bare_ground clear primary
./data/train-jpg/train_452.jpg,partly_cloudy water
./data/train-jpg/train_453.jpg,cloudy
./data/train-jpg/train_454.jpg,haze primary water
./data/train-jpg/train_455.jpg,clear primary
./data/train-jpg/train_456.jpg,agriculture clear habitation primary road water
./data/train-jpg/train_457.jpg,clear primary
./data/train-jpg/train_458.jpg,haze primary
./data/train-jpg/train_459.jpg,clear primary
./data/train-jpg/train_460.jpg,haze primary
./data/train-jpg/train_461.jpg,agriculture habitation partly_cloudy primary
./data/train-jpg/train_462.jpg,clear primary
./data/train-jpg/train_463.jpg,clear primary road water
./data/train-jpg/train_464.jpg,agriculture clear primary
./data/train-jpg/train_465.jpg,clear cultivation primary
./data/train-jpg/train_466.jpg,clear primary
./data/train-jpg/train_467.jpg,agriculture clear cultivation primary
./data/train-jpg/train_468.jpg,clear primary
./data/train-jpg/train_469.jpg,clear primary
./data/train-jpg/train_470.jpg,clear primary
./data/train-jpg/train_471.jpg,agriculture bare_ground clear cultivation primary water
./data/train-jpg/train_472.jpg,clear primary water
./data/train-jpg/train_473.jpg,clear primary
./data/train-jpg/train_474.jpg,agriculture partly_cloudy primary water
./data/train-jpg/train_475.jpg,clear primary road
./data/train-jpg/train_476.jpg,cloudy
./data/train-jpg/train_477.jpg,agriculture clear cultivation habitation primary slash_burn
./data/train-jpg/train_478.jpg,clear primary
./data/train-jpg/train_479.jpg,clear primary
./data/train-jpg/train_480.jpg,clear primary
./data/train-jpg/train_481.jpg,partly_cloudy primary
./data/train-jpg/train_482.jpg,partly_cloudy primary
./data/train-jpg/train_483.jpg,clear primary
./data/train-jpg/train_484.jpg,clear primary
./data/train-jpg/train_485.jpg,clear primary
./data/train-jpg/train_486.jpg,bare_ground clear primary
./data/train-jpg/train_487.jpg,clear primary
./data/train-jpg/train_488.jpg,clear primary water
./data/train-jpg/train_489.jpg,clear primary water
./data/train-jpg/train_490.jpg,clear primary
./data/train-jpg/train_491.jpg,clear habitation primary road water
./data/train-jpg/train_492.jpg,partly_cloudy primary
./data/train-jpg/train_493.jpg,clear primary
./data/train-jpg/train_494.jpg,clear primary
./data/train-jpg/train_495.jpg,clear primary water
./data/train-jpg/train_496.jpg,clear primary
./data/train-jpg/train_497.jpg,clear primary
./data/train-jpg/train_498.jpg,agriculture clear habitation primary road water
./data/train-jpg/train_499.jpg,bare_ground clear primary
./data/train-jpg/train_500.jpg,partly_cloudy primary
./data/train-jpg/train_501.jpg,clear primary
./data/train-jpg/train_502.jpg,clear primary
./data/train-jpg/train_503.jpg,clear primary road water
./data/train-jpg/train_504.jpg,haze primary water
./data/train-jpg/train_505.jpg,partly_cloudy primary
./data/train-jpg/train_506.jpg,partly_cloudy primary
./data/train-jpg/train_507.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_508.jpg,clear primary
./data/train-jpg/train_509.jpg,clear primary
./data/train-jpg/train_510.jpg,partly_cloudy primary
./data/train-jpg/train_511.jpg,clear primary water
./data/train-jpg/train_512.jpg,agriculture clear habitation primary road water
./data/train-jpg/train_513.jpg,clear cultivation habitation primary road
./data/train-jpg/train_514.jpg,clear primary
./data/train-jpg/train_515.jpg,clear primary
./data/train-jpg/train_516.jpg,agriculture clear primary road
./data/train-jpg/train_517.jpg,partly_cloudy primary water
./data/train-jpg/train_518.jpg,agriculture haze primary road water
./data/train-jpg/train_519.jpg,blooming clear primary
./data/train-jpg/train_520.jpg,agriculture cultivation partly_cloudy primary
./data/train-jpg/train_521.jpg,bare_ground blow_down clear primary slash_burn
./data/train-jpg/train_522.jpg,agriculture clear primary road
./data/train-jpg/train_523.jpg,agriculture habitation partly_cloudy primary road
./data/train-jpg/train_524.jpg,agriculture clear primary water
./data/train-jpg/train_525.jpg,agriculture clear primary road water
./data/train-jpg/train_526.jpg,partly_cloudy primary
./data/train-jpg/train_527.jpg,agriculture partly_cloudy primary
./data/train-jpg/train_528.jpg,clear primary
./data/train-jpg/train_529.jpg,blooming clear primary
./data/train-jpg/train_530.jpg,clear primary
./data/train-jpg/train_531.jpg,clear primary
./data/train-jpg/train_532.jpg,agriculture cultivation partly_cloudy primary road
./data/train-jpg/train_533.jpg,clear habitation road
./data/train-jpg/train_534.jpg,cloudy
./data/train-jpg/train_535.jpg,blow_down clear primary
./data/train-jpg/train_536.jpg,clear primary
./data/train-jpg/train_537.jpg,blooming clear primary
./data/train-jpg/train_538.jpg,clear primary
./data/train-jpg/train_539.jpg,agriculture habitation partly_cloudy primary road
./data/train-jpg/train_540.jpg,agriculture habitation partly_cloudy primary road
./data/train-jpg/train_541.jpg,agriculture cultivation partly_cloudy primary water
./data/train-jpg/train_542.jpg,partly_cloudy primary
./data/train-jpg/train_543.jpg,clear primary
./data/train-jpg/train_544.jpg,clear primary selective_logging
./data/train-jpg/train_545.jpg,clear primary
./data/train-jpg/train_546.jpg,agriculture clear primary road
./data/train-jpg/train_547.jpg,clear primary
./data/train-jpg/train_548.jpg,clear primary
./data/train-jpg/train_549.jpg,clear primary water
